,economy,time,NY.GDP.MKTP.CD
2899,SMR,YR2016,1468342430.68836
2900,SMR,YR2017,1528621195.45849
2901,SMR,YR2018,1655354303.82885
2902,SMR,YR2019,1616188702.34405
2903,SOM,YR2013,4577000011.76017
2904,SOM,YR2014,5024999991.72061
2905,SOM,YR2015,5335000000.0
2906,SOM,YR2016,5534000000.0
2907,SOM,YR2017,5609000000.0
2908,SOM,YR2018,5856000006.22021
2909,SOM,YR2019,6485000000.0
2910,SRB,YR2006,32482070360.3204
2911,SRB,YR2007,43170990616.4729
2912,SRB,YR2008,52194221468.5007
2913,SRB,YR2009,45162894380.9318
2914,SRB,YR2010,41819468691.8251
2915,SRB,YR2011,49258136128.9672
2916,SRB,YR2012,43309252921.0567
2917,SRB,YR2013,48394239474.6762
2918,SRB,YR2014,47062202241.4378
2919,SRB,YR2015,39655949731.3816
2920,SRB,YR2016,40692661657.284
2921,SRB,YR2017,44179075778.9267
2922,SRB,YR2018,50640662859.4987
2923,SRB,YR2019,51514242775.5241
2924,SSA,YR2006,972440937663.848
2925,SSA,YR2007,1126288215958.83
2926,SSA,YR2008,1277264006648.2
2927,SSA,YR2009,1229155220209.94
2928,SSA,YR2010,1460726974193.65
2929,SSA,YR2011,1648437203064.26
2930,SSA,YR2012,1711634494143.73
2931,SSA,YR2013,1818610270272.42
2932,SSA,YR2014,1899461295889.25
2933,SSA,YR2015,1694601782532.9
2934,SSA,YR2016,1575080887302.15
2935,SSA,YR2017,1704412183051.23
2936,SSA,YR2018,1772634125817.16
2937,SSA,YR2019,1821727380112.95
2938,SSD,YR2008,14586253383.0632
2939,SSD,YR2009,12231264525.0671
2940,SSD,YR2010,14602072410.9506
2941,SSD,YR2011,14907308932.7534
2942,SSD,YR2012,11931472169.4915
2943,SSD,YR2013,18426469016.9492
2944,SSD,YR2014,13962212847.4576
2945,SSD,YR2015,11997800760.2242
2946,SSF,YR2006,973527213201.024
2947,SSF,YR2007,1127368649186.12
2948,SSF,YR2008,1278243727731.77
2949,SSF,YR2009,1230006172548.7
2950,SSF,YR2010,1461708684777.31
2951,SSF,YR2011,1649496095768.74
2952,SSF,YR2012,1712723978723.04
2953,SSF,YR2013,1819935185494.14
2954,SSF,YR2014,1900848872303.11
2955,SSF,YR2015,1695993210500.23
2956,SSF,YR2016,1576539841411.97
2957,SSF,YR2017,1705941956337.72
2958,SSF,YR2018,1774221939062.45
2959,SSF,YR2019,1823372470680.0
2960,SST,YR2006,277387442226.425
2961,SST,YR2007,332461229660.509
2962,SST,YR2008,400481612490.776
2963,SST,YR2009,343064897906.732
2964,SST,YR2010,394134704446.148
2965,SST,YR2011,474785544180.86
2966,SST,YR2012,496043381693.94
2967,SST,YR2013,515807509296.913
2968,SST,YR2014,532806126587.156
2969,SST,YR2015,454984827185.882
2970,SST,YR2016,446993497560.632
2971,SST,YR2017,482865468720.16
2972,SST,YR2018,530086499061.063
2973,SST,YR2019,522141646080.053
2974,STP,YR2006,142775109.816191
2975,STP,YR2007,149146918.888611
2976,STP,YR2008,188021169.26829
2977,STP,YR2009,187821029.428546
2978,STP,YR2010,196652514.267255
2979,STP,YR2011,231489270.144529
2980,STP,YR2012,250680845.747837
2981,STP,YR2013,300554483.611626
2982,STP,YR2014,346528329.183227
2983,STP,YR2015,316066072.343754
2984,STP,YR2016,345495614.979982
2985,STP,YR2017,375614126.193877
2986,STP,YR2018,412253809.728799
2987,STP,YR2019,427425039.684339
2988,SUR,YR2006,2626380435.17877
2989,SUR,YR2007,2936612021.85792
2990,SUR,YR2008,3532969034.60838
2991,SUR,YR2009,3875409836.06557
2992,SUR,YR2010,4368371528.30474
2993,SUR,YR2011,4422276621.78703
2994,SUR,YR2012,4980000000.0
2995,SUR,YR2013,5145757575.75758
2996,SUR,YR2014,5240606060.60606
2997,SUR,YR2015,5126238146.34146
2998,SUR,YR2016,3317421499.77314
2999,SUR,YR2017,3591679371.03991
3000,SUR,YR2018,3996198760.32389
3001,SUR,YR2019,4016040575.08796
3002,SVK,YR2006,70767338922.4411
3003,SVK,YR2007,86563986799.2505
3004,SVK,YR2008,100879902984.983
3005,SVK,YR2009,89399303222.155
3006,SVK,YR2010,91162836320.3524
3007,SVK,YR2011,99922685424.8842
3008,SVK,YR2012,94623731085.6106
3009,SVK,YR2013,98935222174.8611
3010,SVK,YR2014,101437045019.899
3011,SVK,YR2015,88900883130.8374
3012,SVK,YR2016,89952699524.8965
3013,SVK,YR2017,95649966260.981
3014,SVK,YR2018,106137924015.591
3015,SVK,YR2019,105710052464.625
3016,SVN,YR2006,39481045038.2637
3017,SVN,YR2007,48067401207.3978
3018,SVN,YR2008,55779427739.6609
3019,SVN,YR2009,50567734885.9613
3020,SVN,YR2010,48208240226.4512
3021,SVN,YR2011,51583869785.1853
3022,SVN,YR2012,46577793184.0031
3023,SVN,YR2013,48415657264.8762
3024,SVN,YR2014,49997186439.0908
3025,SVN,YR2015,43107506024.3254
3026,SVN,YR2016,44766722790.5838
3027,SVN,YR2017,48589100043.0958
3028,SVN,YR2018,54177882425.8421
3029,SVN,YR2019,54331588482.3048
3030,SWE,YR2006,423090618042.966
3031,SWE,YR2007,491254769728.812
3032,SWE,YR2008,517706214656.407
3033,SWE,YR2009,436535921119.119
3034,SWE,YR2010,495812558843.31
3035,SWE,YR2011,574094112972.733
3036,SWE,YR2012,552483727282.802
3037,SWE,YR2013,586841821796.891
3038,SWE,YR2014,581964017237.095
3039,SWE,YR2015,505103781349.757
3040,SWE,YR2016,515654671469.547
3041,SWE,YR2017,541018749769.097
3042,SWE,YR2018,555455371487.089
3043,SWE,YR2019,533879529188.454
3044,SWZ,YR2006,3291329938.16407
3045,SWZ,YR2007,3469381231.49049
3046,SWZ,YR2008,3294084181.23708
3047,SWZ,YR2009,3580427985.94816
3048,SWZ,YR2010,4438765109.49036
3049,SWZ,YR2011,4820478592.33503
3050,SWZ,YR2012,4886551706.18441
3051,SWZ,YR2013,4597552948.64649
3052,SWZ,YR2014,4422986447.48958
3053,SWZ,YR2015,4063245671.29285
3054,SWZ,YR2016,3816019222.86268
3055,SWZ,YR2017,4402969225.92165
3056,SWZ,YR2018,4666598023.91856
3057,SWZ,YR2019,4466214522.19539
3058,SXM,YR2011,936089385.47486
3059,SXM,YR2012,985865921.787709
3060,SXM,YR2013,1022905027.93296
3061,SXM,YR2014,1245251396.64804
3062,SXM,YR2015,1253072625.69832
3063,SXM,YR2016,1263687150.83799
3064,SXM,YR2017,1191620111.73184
3065,SXM,YR2018,1185474860.3352
3066,SXM,YR2019,1459776536.31285
3067,SYC,YR2006,1081441348.62605
3068,SYC,YR2007,1077308888.16317
3069,SYC,YR2008,979597364.9333
3070,SYC,YR2009,851064318.792141
3071,SYC,YR2010,981918002.869768
3072,SYC,YR2011,1059249939.59333
3073,SYC,YR2012,1089880668.37774
3074,SYC,YR2013,1324915221.7211
3075,SYC,YR2014,1387576413.85839
3076,SYC,YR2015,1391427967.33495
3077,SYC,YR2016,1458954109.81959
3078,SYC,YR2017,1529773286.49646
3079,SYC,YR2018,1587813245.28225
3080,SYC,YR2019,1645090567.04612
3081,SYR,YR2006,153799910913.14
3082,SYR,YR2007,180030111358.575
3083,SYR,YR2008,218089977728.285
3084,SYR,YR2009,224561692650.334
3085,SYR,YR2010,252518218262.806
3086,SYR,YR2011,67539427670.9958
3087,SYR,YR2012,43190317724.7088
3088,SYR,YR2013,21361254647.9904
3089,SYR,YR2014,21502061462.2122
3090,SYR,YR2015,16468399180.3822
3091,SYR,YR2016,12598742886.9368
3092,SYR,YR2017,16369724433.2751
3093,SYR,YR2018,21496337967.8677
3094,SYR,YR2019,22600896352.1266
3095,TCA,YR2006,721891500.0
3096,TCA,YR2007,773489700.0
3097,TCA,YR2008,862683600.0
3098,TCA,YR2009,703175800.0
3099,TCA,YR2010,686787800.0
3100,TCA,YR2011,728789600.0
3101,TCA,YR2012,727161000.0
3102,TCA,YR2013,754238000.0
3103,TCA,YR2014,841070000.0
3104,TCA,YR2015,942070000.0
3105,TCA,YR2016,1032452000.0
3106,TCA,YR2017,1022365000.0
3107,TCA,YR2018,1113178000.0
3108,TCA,YR2019,1197415000.0
3109,TCD,YR2006,7428701455.40565
3110,TCD,YR2007,8650137734.71637
3111,TCD,YR2008,10393833755.2791
3112,TCD,YR2009,9290728312.24383
3113,TCD,YR2010,10668103549.3123
3114,TCD,YR2011,12172308858.2993
3115,TCD,YR2012,12367362746.1307
3116,TCD,YR2013,12953534870.304
3117,TCD,YR2014,13940767222.1053
3118,TCD,YR2015,10950392257.2764
3119,TCD,YR2016,10097778097.0969
3120,TCD,YR2017,10000394388.1158
3121,TCD,YR2018,11239167890.2816
3122,TCD,YR2019,11314951088.2451
3123,TEA,YR2006,3735650251543.72
3124,TEA,YR2007,4721464960584.33
3125,TEA,YR2008,5970961310988.03
3126,TEA,YR2009,6475879226565.07
3127,TEA,YR2010,7879104830183.94
3128,TEA,YR2011,9632969004624.75
3129,TEA,YR2012,10745080937107.9
3130,TEA,YR2013,11855762712168.9
3131,TEA,YR2014,12782174580093.7
3132,TEA,YR2015,13310296419270.8
3133,TEA,YR2016,13594851920373.4
3134,TEA,YR2017,14858183903103.9
3135,TEA,YR2018,16619140999210.2
3136,TEA,YR2019,17185664986074.4
3137,TEC,YR2006,2466294505435.14
3138,TEC,YR2007,3172257385086.22
3139,TEC,YR2008,3926652288409.17
3140,TEC,YR2009,3113586357347.72
3141,TEC,YR2010,3657536381245.62
3142,TEC,YR2011,4449677432130.84
3143,TEC,YR2012,4646279764256.97
3144,TEC,YR2013,4915186910591.02
3145,TEC,YR2014,4643782927094.06
3146,TEC,YR2015,3627425557555.83
3147,TEC,YR2016,3485571017748.04
3148,TEC,YR2017,3909150827560.03
3149,TEC,YR2018,4076336318031.97
3150,TEC,YR2019,4156449775997.6
3151,TGO,YR2006,3195618966.30736
3152,TGO,YR2007,3618281293.07928
3153,TGO,YR2008,4516616223.91031
3154,TGO,YR2009,4592147227.9068
3155,TGO,YR2010,4660369658.37123
3156,TGO,YR2011,5262368232.30347
3157,TGO,YR2012,5263522037.22724
3158,TGO,YR2013,5872790935.48729
3159,TGO,YR2014,6217047648.63985
3160,TGO,YR2015,5681469374.10362
3161,TGO,YR2016,6031632014.86013
3162,TGO,YR2017,6395472028.24361
3163,TGO,YR2018,7029217931.75029
3164,TGO,YR2019,6992656428.93581
3165,THA,YR2006,221758294724.764
3166,THA,YR2007,262942624565.273
3167,THA,YR2008,291382985568.988
3168,THA,YR2009,281710629173.199
3169,THA,YR2010,341104766329.17
3170,THA,YR2011,370818735569.86
3171,THA,YR2012,397558329541.972
3172,THA,YR2013,420333659152.573
3173,THA,YR2014,407339036017.221
3174,THA,YR2015,401296242133.903
3175,THA,YR2016,413366345843.744
3176,THA,YR2017,456356812774.563
3177,THA,YR2018,506754212432.991
3178,THA,YR2019,543976695638.812
3179,TJK,YR2006,2830213562.60217
3180,TJK,YR2007,3719524180.70289
3181,TJK,YR2008,5161299725.27673
3182,TJK,YR2009,4979471963.79181
3183,TJK,YR2010,5642221528.67114
3184,TJK,YR2011,6522755783.39257
3185,TJK,YR2012,7633036366.03492
3186,TJK,YR2013,8448410727.15443
3187,TJK,YR2014,9112606074.51713
3188,TJK,YR2015,8271431932.43678
3189,TJK,YR2016,6992416096.89018
3190,TJK,YR2017,7536403146.68377
3191,TJK,YR2018,7765000282.29397
3192,TJK,YR2019,8300813889.63698
3193,TKM,YR2006,10276674364.8961
3194,TKM,YR2007,12664165103.1895
3195,TKM,YR2008,19271523178.8079
3196,TKM,YR2009,20214385964.9123
3197,TKM,YR2010,22583157894.7368
3198,TKM,YR2011,29233333333.3333
3199,TKM,YR2012,35164210526.3158
3200,TKM,YR2013,39197543859.6491
3201,TKM,YR2014,43524210526.3158
3202,TKM,YR2015,35799714285.7143
3203,TKM,YR2016,36169428571.4286
3204,TKM,YR2017,37926285714.2857
3205,TKM,YR2018,40765428571.4286
3206,TKM,YR2019,44220285714.2857
3207,TLA,YR2006,3186236239229.97
3208,TLA,YR2007,3773229879831.73
3209,TLA,YR2008,4409097095011.05
3210,TLA,YR2009,4130162256669.21
3211,TLA,YR2010,5159729033221.11
3212,TLA,YR2011,5887034342421.42
3213,TLA,YR2012,5947252224242.0
3214,TLA,YR2013,6095171749897.23
3215,TLA,YR2014,6215504429530.99
3216,TLA,YR2015,5148471978658.52
3217,TLA,YR2016,5015399889886.8
3218,TLA,YR2017,5593216809529.63
3219,TLA,YR2018,5464428426578.1
3220,TLA,YR2019,5371331762438.8
3221,TLS,YR2006,453805100.0
3222,TLS,YR2007,542795400.0
3223,TLS,YR2008,648492700.0
3224,TLS,YR2009,726882400.0
3225,TLS,YR2010,881827800.0
3226,TLS,YR2011,1042411500.0
3227,TLS,YR2012,1160389600.0
3228,TLS,YR2013,1395519600.0
3229,TLS,YR2014,1447310400.0
3230,TLS,YR2015,1594447600.0
3231,TLS,YR2016,1650619400.0
3232,TLS,YR2017,1595724300.0
3233,TLS,YR2018,1563887900.0
3234,TLS,YR2019,2028551600.0
3235,TMN,YR2006,936957615002.969
3236,TMN,YR2007,1142496167090.24
3237,TMN,YR2008,1408940171755.31
3238,TMN,YR2009,1370510388772.17
3239,TMN,YR2010,1578098820761.47
3240,TMN,YR2011,1625215002296.1
3241,TMN,YR2012,1752600151707.3
3242,TMN,YR2013,1610532044310.35
3243,TMN,YR2014,1586867031724.61
3244,TMN,YR2015,1425097281066.11
3245,TMN,YR2016,1460439514342.24
3246,TMN,YR2017,1460779778479.73
3247,TMN,YR2018,1383769733583.24
3248,TMN,YR2019,1391491110717.23
3249,TON,YR2006,292230634.197573
3250,TON,YR2007,298519087.685864
3251,TON,YR2008,344436494.4047
3252,TON,YR2009,312377751.087121
3253,TON,YR2010,366832186.493476
3254,TON,YR2011,414533045.126956
3255,TON,YR2012,470705334.756043
3256,TON,YR2013,450650718.154379
3257,TON,YR2014,439877675.693345
3258,TON,YR2015,437003006.744784
3259,TON,YR2016,420548768.072805
3260,TON,YR2017,460374252.206137
3261,TON,YR2018,488906860.874058
3262,TON,YR2019,512053639.842631
3263,TSA,YR2006,1196088124853.08
3264,TSA,YR2007,1504162366252.89
3265,TSA,YR2008,1527612730733.41
3266,TSA,YR2009,1683173926491.5
3267,TSA,YR2010,2062468955967.7
3268,TSA,YR2011,2277346353954.89
3269,TSA,YR2012,2302398278355.34
3270,TSA,YR2013,2362708983919.22
3271,TSA,YR2014,2587787935996.42
3272,TSA,YR2015,2704835939982.51
3273,TSA,YR2016,3010757329892.83
3274,TSA,YR2017,3433883301221.75
3275,TSA,YR2018,3534209044993.87
3276,TSA,YR2019,3658004814522.01
3277,TSS,YR2006,973527213201.024
3278,TSS,YR2007,1127368649186.12
3279,TSS,YR2008,1278243727731.77
3280,TSS,YR2009,1230006172548.7
3281,TSS,YR2010,1461708684777.31
3282,TSS,YR2011,1649496095768.75
3283,TSS,YR2012,1712723978723.04
3284,TSS,YR2013,1819935185494.14
3285,TSS,YR2014,1900848872303.11
3286,TSS,YR2015,1695993210500.23
3287,TSS,YR2016,1576539841411.97
3288,TSS,YR2017,1705941956337.72
3289,TSS,YR2018,1774221939062.45
3290,TSS,YR2019,1823372470680.0
3291,TTO,YR2006,18369361094.3886
3292,TTO,YR2007,21641620049.9352
3293,TTO,YR2008,27871587349.5413
3294,TTO,YR2009,19172165225.5015
3295,TTO,YR2010,22157919433.8752
3296,TTO,YR2011,25433008605.0407
3297,TTO,YR2012,27121712418.5349
3298,TTO,YR2013,28557451149.8686
3299,TTO,YR2014,29489012806.8905
3300,TTO,YR2015,26851970249.3032
3301,TTO,YR2016,23496215880.5212
3302,TTO,YR2017,23797686961.8447
3303,TTO,YR2018,24322359037.409
3304,TTO,YR2019,23849557811.3959
3305,TUN,YR2006,34376664600.5898
3306,TUN,YR2007,38915343743.2934
3307,TUN,YR2008,44859452038.1178
3308,TUN,YR2009,43455740497.3061
3309,TUN,YR2010,46206091937.9628
3310,TUN,YR2011,48123314430.4878
3311,TUN,YR2012,47311411909.7034
3312,TUN,YR2013,48685436425.0946
3313,TUN,YR2014,50271812920.612
3314,TUN,YR2015,45779494041.9295
3315,TUN,YR2016,44360065796.6202
3316,TUN,YR2017,42163530590.9462
3317,TUN,YR2018,42686509835.5287
3318,TUN,YR2019,41905637658.6053
3319,TUR,YR2006,557075996577.466
3320,TUR,YR2007,681321173796.053
3321,TUR,YR2008,770449308781.338
3322,TUR,YR2009,649289418603.013
3323,TUR,YR2010,776967457763.602
3324,TUR,YR2011,838785514058.562
3325,TUR,YR2012,880555912745.582
3326,TUR,YR2013,957798998031.277
3327,TUR,YR2014,938934430070.659
3328,TUR,YR2015,864313960482.343
3329,TUR,YR2016,869682954136.208
3330,TUR,YR2017,858988578709.755
3331,TUR,YR2018,778476714087.962
3332,TUR,YR2019,759934804372.319
3333,TUV,YR2006,24096867.4704455
3334,TUV,YR2007,28450156.7896508
3335,TUV,YR2008,31874425.9457828
3336,TUV,YR2009,28076988.1290938
3337,TUV,YR2010,32105394.1529273
3338,TUV,YR2011,39196949.3440623
3339,TUV,YR2012,39345578.2233767
3340,TUV,YR2013,38615887.0338205
3341,TUV,YR2014,38760972.4230315
3342,TUV,YR2015,36811928.82414
3343,TUV,YR2016,41629064.9653416
3344,TUV,YR2017,45276606.0014551
3345,TUV,YR2018,48015219.9526234
3346,TUV,YR2019,54123195.2727502
3347,TZA,YR2006,18649590248.2626
3348,TZA,YR2007,21843529024.9154
3349,TZA,YR2008,27961527622.7154
3350,TZA,YR2009,29081826158.6787
3351,TZA,YR2010,32014247547.5146
3352,TZA,YR2011,34657141720.6759
3353,TZA,YR2012,39650522645.9811
3354,TZA,YR2013,45680532613.7591
3355,TZA,YR2014,49964825081.1078
3356,TZA,YR2015,47378603783.6471
3357,TZA,YR2016,49774004999.2038
3358,TZA,YR2017,53275968094.8533
3359,TZA,YR2018,57003686049.4102
3360,TZA,YR2019,61026765850.3054
3361,UGA,YR2006,9977647685.28515
3362,UGA,YR2007,11902564496.6908
3363,UGA,YR2008,14440404136.5669
3364,UGA,YR2009,25127805566.4511
3365,UGA,YR2010,26673441432.4579
3366,UGA,YR2011,27871725245.1688
3367,UGA,YR2012,27305915907.9939
3368,UGA,YR2013,28915786520.3935
3369,UGA,YR2014,32612397253.2395
3370,UGA,YR2015,32387183733.0207
3371,UGA,YR2016,29203988697.459
3372,UGA,YR2017,30744473839.7439
3373,UGA,YR2018,32927025621.3848
3374,UGA,YR2019,35348155092.292
3375,UKR,YR2006,111884752475.248
3376,UKR,YR2007,148733861386.139
3377,UKR,YR2008,188110375778.931
3378,UKR,YR2009,121552148243.748
3379,UKR,YR2010,141209163012.941
3380,UKR,YR2011,169333838743.705
3381,UKR,YR2012,182591746211.418
3382,UKR,YR2013,190498811460.028
3383,UKR,YR2014,133503867181.971
3384,UKR,YR2015,91030968761.4155
3385,UKR,YR2016,93355868977.6619
3386,UKR,YR2017,112090503817.399
3387,UKR,YR2018,130891086689.522
3388,UKR,YR2019,153883045524.931
3389,UMC,YR2006,8602214788409.79
3390,UMC,YR2007,10635743057387.1
3391,UMC,YR2008,12953100695356.9
3392,UMC,YR2009,12520122233352.0
3393,UMC,YR2010,15356267754831.7
3394,UMC,YR2011,18538276005119.8
3395,UMC,YR2012,19829689458382.6
3396,UMC,YR2013,21215649863990.1
3397,UMC,YR2014,21825453186268.7
3398,UMC,YR2015,20518584369299.0
3399,UMC,YR2016,20476321992810.5
3400,UMC,YR2017,22654892975159.0
3401,UMC,YR2018,24340482542310.2
3402,UMC,YR2019,24792971685094.9
3403,URY,YR2006,19741420466.5393
3404,URY,YR2007,23797773024.3992
3405,URY,YR2008,31119603033.9891
3406,URY,YR2009,32708318594.41
3407,URY,YR2010,41950361211.9581
3408,URY,YR2011,50342405198.2458
3409,URY,YR2012,54232266358.7811
3410,URY,YR2013,61337620935.5305
3411,URY,YR2014,61496186973.902
3412,URY,YR2015,57680328702.241
3413,URY,YR2016,57480788380.312
3414,URY,YR2017,65006047680.3225
3415,URY,YR2018,65203071110.6037
3416,URY,YR2019,62048585618.505
3417,USA,YR2006,13815586948000.0
3418,USA,YR2007,14474226905000.0
3419,USA,YR2008,14769857911000.0
3420,USA,YR2009,14478064934000.0
3421,USA,YR2010,15048964444000.0
3422,USA,YR2011,15599728123000.0
3423,USA,YR2012,16253972230000.0
3424,USA,YR2013,16843190993000.0
3425,USA,YR2014,17550680174000.0
3426,USA,YR2015,18206020741000.0
3427,USA,YR2016,18695110842000.0
3428,USA,YR2017,19477336549000.0
3429,USA,YR2018,20533057312000.0
3430,USA,YR2019,21380976119000.0
3431,UZB,YR2006,17330833852.919
3432,UZB,YR2007,22311393927.8817
3433,UZB,YR2008,29549438883.8338
3434,UZB,YR2009,33689223673.2577
3435,UZB,YR2010,49765676402.4495
3436,UZB,YR2011,60178909297.208
3437,UZB,YR2012,67517349212.0609
3438,UZB,YR2013,73180037913.0325
3439,UZB,YR2014,80845385816.2062
3440,UZB,YR2015,86196264741.9423
3441,UZB,YR2016,86138288633.2241
3442,UZB,YR2017,62081322741.1228
3443,UZB,YR2018,52870108217.5626
3444,UZB,YR2019,60283503705.3907
3445,VCT,YR2006,643501148.148148
3446,VCT,YR2007,713596666.666667
3447,VCT,YR2008,732663259.259259
3448,VCT,YR2009,714300259.259259
3449,VCT,YR2010,720447888.888889
3450,VCT,YR2011,713796370.37037
3451,VCT,YR2012,730032592.592593
3452,VCT,YR2013,764781259.259259
3453,VCT,YR2014,770901436.441118
3454,VCT,YR2015,786554580.796867
3455,VCT,YR2016,814302267.073348
3456,VCT,YR2017,844039068.757533
3457,VCT,YR2018,884328180.526933
3458,VCT,YR2019,910765709.768752
3459,VEN,YR2006,183477522123.894
3460,VEN,YR2007,230364012575.687
3461,VEN,YR2008,315953388510.678
3462,VEN,YR2009,329787628928.471
3463,VEN,YR2010,393192354510.653
3464,VEN,YR2011,316482190800.364
3465,VEN,YR2012,381286237847.667
3466,VEN,YR2013,371005379786.566
3467,VEN,YR2014,482359318767.703
3468,VIR,YR2006,4484000000.0
3469,VIR,YR2007,4784000000.0
3470,VIR,YR2008,4244000000.0
3471,VIR,YR2009,4201000000.0
3472,VIR,YR2010,4324000000.0
3473,VIR,YR2011,4223000000.0
3474,VIR,YR2012,4089000000.0
3475,VIR,YR2013,3738000000.0
3476,VIR,YR2014,3565000000.0
3477,VIR,YR2015,3663000000.0
3478,VIR,YR2016,3798000000.0
3479,VIR,YR2017,3794000000.0
3480,VIR,YR2018,3922000000.0
3481,VIR,YR2019,4117000000.0
3482,VNM,YR2006,66371664817.0436
3483,VNM,YR2007,77414425532.2452
3484,VNM,YR2008,99130304099.1274
3485,VNM,YR2009,106014659563.143
3486,VNM,YR2010,147201164066.172
3487,VNM,YR2011,172595034069.162
3488,VNM,YR2012,195590647205.685
3489,VNM,YR2013,213708830776.947
3490,VNM,YR2014,233451484773.974
3491,VNM,YR2015,239258340825.533
3492,VNM,YR2016,257096001174.075
3493,VNM,YR2017,281353626107.245
3494,VNM,YR2018,310106472642.968
3495,VNM,YR2019,334365257920.289
3496,VUT,YR2006,439358585.211911
3497,VUT,YR2007,516392922.513728
3498,VUT,YR2008,590748431.345135
3499,VUT,YR2009,592622317.295008
3500,VUT,YR2010,670712977.374943
3501,VUT,YR2011,770153591.088177
3502,VUT,YR2012,747839697.746593
3503,VUT,YR2013,758304466.245339
3504,VUT,YR2014,772315986.470477
3505,VUT,YR2015,730870805.20235
3506,VUT,YR2016,780889605.899977
3507,VUT,YR2017,880061830.96959
3508,VUT,YR2018,914736985.430944
3509,VUT,YR2019,936526267.622513
3510,WLD,YR2006,51791096256796.5
3511,WLD,YR2007,58361096784020.2
3512,WLD,YR2008,64135192896903.2
3513,WLD,YR2009,60817919586141.3
3514,WLD,YR2010,66619781549531.8
3515,WLD,YR2011,73881739609759.5
3516,WLD,YR2012,75525948524603.4
3517,WLD,YR2013,77635152493358.3
3518,WLD,YR2014,79756517210011.0
3519,WLD,YR2015,75215062596594.9
3520,WLD,YR2016,76486454870400.4
3521,WLD,YR2017,81442048665487.8
3522,WLD,YR2018,86502223934428.3
3523,WLD,YR2019,87728102156402.9
3524,WSM,YR2006,499923757.780736
3525,WSM,YR2007,573548459.833372
3526,WSM,YR2008,641346191.664776
3527,WSM,YR2009,628006115.424052
3528,WSM,YR2010,680260919.878945
3529,WSM,YR2011,744096948.492259
3530,WSM,YR2012,773141695.14845
3531,WSM,YR2013,797736265.919418
3532,WSM,YR2014,796683672.75348
3533,WSM,YR2015,824150487.210566
3534,WSM,YR2016,843924750.673535
3535,WSM,YR2017,884844419.778891
3536,WSM,YR2018,878448439.453724
3537,WSM,YR2019,912950619.371868
3538,XKX,YR2008,5181776768.71247
3539,XKX,YR2009,5015894692.97027
3540,XKX,YR2010,5343950626.16668
3541,XKX,YR2011,6341614504.59145
3542,XKX,YR2012,6163483291.08047
3543,XKX,YR2013,6735327512.05178
3544,XKX,YR2014,7074392884.04507
3545,XKX,YR2015,6295845465.35898
3546,XKX,YR2016,6682674062.9615
3547,XKX,YR2017,7180768692.26354
3548,XKX,YR2018,7878762812.20156
3549,XKX,YR2019,7899741278.93571
3550,YEM,YR2006,19061978586.1278
3551,YEM,YR2007,21650532264.2322
3552,YEM,YR2008,26910855852.1923
3553,YEM,YR2009,25130278253.8534
3554,YEM,YR2010,30906749533.221
3555,YEM,YR2011,32726417878.391
3556,YEM,YR2012,35401323349.8817
3557,YEM,YR2013,40415233436.1767
3558,YEM,YR2014,43228585321.3272
3559,YEM,YR2015,42444489460.9387
3560,YEM,YR2016,31317824906.4358
3561,YEM,YR2017,26842231204.8047
3562,YEM,YR2018,21606161066.2074
3563,ZAF,YR2006,303858667884.835
3564,ZAF,YR2007,333077117253.684
3565,ZAF,YR2008,316131245860.682
3566,ZAF,YR2009,329754054488.855
3567,ZAF,YR2010,417363825016.286
3568,ZAF,YR2011,458199486480.576
3569,ZAF,YR2012,434400545085.811
3570,ZAF,YR2013,400886013595.573
3571,ZAF,YR2014,381198869776.106
3572,ZAF,YR2015,346709790458.563
3573,ZAF,YR2016,323585509674.481
3574,ZAF,YR2017,381448814653.456
3575,ZAF,YR2018,404158882459.024
3576,ZAF,YR2019,388531226582.351
3577,ZMB,YR2006,12756858899.2812
3578,ZMB,YR2007,14056957976.2648
3579,ZMB,YR2008,17910858637.9048
3580,ZMB,YR2009,15328342303.9575
3581,ZMB,YR2010,20265559483.8548
3582,ZMB,YR2011,23459515275.5776
3583,ZMB,YR2012,25503060420.026
3584,ZMB,YR2013,28037239462.7142
3585,ZMB,YR2014,27141023558.0829
3586,ZMB,YR2015,21251216798.7762
3587,ZMB,YR2016,20958412538.3093
3588,ZMB,YR2017,25873601260.8353
3589,ZMB,YR2018,26311506435.0598
3590,ZMB,YR2019,23308667781.2258
3591,ZWE,YR2006,5443896500.0
3592,ZWE,YR2007,5291950100.0
3593,ZWE,YR2008,4415702800.0
3594,ZWE,YR2009,9665793300.0
3595,ZWE,YR2010,12041655200.0
3596,ZWE,YR2011,14101920300.0
3597,ZWE,YR2012,17114849900.0
3598,ZWE,YR2013,19091020000.0
3599,ZWE,YR2014,19495519600.0
3600,ZWE,YR2015,19963120600.0
3601,ZWE,YR2016,20548678100.0
3602,ZWE,YR2017,17584890936.6523
3603,ZWE,YR2018,34156069918.0609
3604,ZWE,YR2019,21832234925.5021
